Protein,0,1,2,3,4,5,6,7,8,9
196371,3.4353150249512208,-1.1946841291538686,1.2200219299286759,-2.0670629061972563,-0.30316263060802306,-2.6530794931439488,-0.7019155865892249,0.4479389034703516,-0.4541795120418187,1.0329073112255278
264951,5.820345380083546,-0.2571792990201155,-0.9986370883556631,1.336030501417637,-1.898947005122095,0.35860441469815324,0.10071924094320048,0.6789492087205439,0.4249395481628637,0.9472641668615001
488668,2.30776716588374,-0.15474216690318723,-4.223635079721354,-1.5028039295276823,-3.087099453024489,0.9210082045569188,-0.5134133411650089,-0.8036494430948838,1.3678525303299938,0.6465002462423394
219334,-1.6270709803979624,-1.0934013256335842,-0.550539494837363,-0.7397578304693168,-0.6972049142230147,0.5497685819288322,-0.9017489564426836,1.8614558899169609,0.09174164648439148,-0.09736548400812473
380321,-2.859256953982927,-0.9031256694924952,-0.7470484850181092,-0.07690452575317418,0.052077892454565525,0.6553609589832952,0.06705846493163482,-0.2970824883669155,0.8117606142521112,-1.35259280410251
337733,-6.780968726086126,0.8872899838543735,0.04596260040768783,0.2886567253128886,0.37826976923023503,0.19570097767322497,-0.09688001484470515,-0.1181132032068778,-0.09959594969939493,0.19319326464668043
368964,-4.532472656256405,0.09520676413925702,-1.6111363586546381,-1.0088956221569971,-0.1438640829383554,-0.5141898011754288,-1.0338551274285515,0.5270251541077093,-0.2738908444465319,-0.5805932670004904
298097,6.817076423936556,-0.8903668517970182,-1.1289985094361554,0.6092945141704759,-0.9302136455665044,-0.2924297821875397,-0.6514985146534069,0.3080164146297784,1.361783710644397,0.6403260240652345
373600,0.6875128284127879,-1.713198667445475,-1.2170446692721588,-0.6479618428398178,0.535594390277122,-0.42374985272992677,-0.5289199417072281,1.2544854198933555,-1.1015263484690163,-0.2956817811868301
337368,4.280972626193227,0.441870418009139,0.5522972569575699,1.1045472007968518,0.14194002964564492,-0.5278776050097679,1.29250121415248,0.3003935974460276,-1.262880716866956,-0.4917103020525239
391739,4.259553860508685,-0.20549574885308686,1.1139171434672412,0.5494328123096894,-2.035932705509418,-0.6507456013048962,0.11148479272351136,0.8635356168927589,-0.7061234703329947,0.5807649237633762
283195,7.0047666019828325,0.15436205677199116,-0.5243159648996264,0.22431808393310007,0.44205766333242114,-0.03709071749049125,-0.4893096126910673,-1.1868184166654345,0.8308753589126673,-1.1331594624206376
269221,-3.9556187717798292,1.644204692197344,-0.5981120130239235,2.0810379363904215,-0.8092555733894906,0.3990065465209526,-1.6597420252132002,-0.10473483852649543,0.3791318453471308,-1.4636901463602974
480091,-6.528720590344555,0.8810698733654184,-0.2546924228840836,0.549384962307189,-0.0316907946075741,-0.2695307019725138,0.646477363887384,-0.456187601515373,-0.2410716289417237,0.26500542407304384
351536,5.518294211878511,1.133377303247951,1.771063229947227,-3.522470570372012,1.5675518477857793,0.6089996337836928,-0.6115064566908254,0.77451966925936,-0.3153950634870862,-2.004883612425876
322775,0.8192467852887642,-0.10508436062864389,1.7082729620322334,1.0544593258866617,-2.332102963395333,0.2950619075450575,0.13868885486331609,-1.5845499331433595,1.75286317042338,0.09835788384208737
407039,-2.3925997467502214,-1.5819325415768872,-0.0869212237591263,0.3764757764766444,-1.2240132421332772,1.7513159758222263,1.4448589043914637,-0.3037213046105176,0.11915076724260075,0.8824373223966532
259845,-6.780968726086126,0.8872899838543735,0.04596260040768783,0.2886567253128886,0.37826976923023503,0.19570097767322497,-0.09688001484470515,-0.1181132032068778,-0.09959594969939493,0.19319326464668043
405635,-3.06061134715851,0.23721244728613253,0.09428948869337725,-1.9289252255177667,-1.0178344309062761,-1.571752659620927,-0.5753291016823732,-0.3404955024221102,-0.7788083050798323,-0.5169492811711802
359518,-6.780968726086126,0.8872899838543735,0.04596260040768783,0.2886567253128886,0.37826976923023503,0.19570097767322497,-0.09688001484470515,-0.1181132032068778,-0.09959594969939493,0.19319326464668043
402038,9.226719456044515,-0.16743812980594502,-0.2507245989407533,-0.5552106160083938,-0.07759644638774156,0.12151584187684003,0.3180485414289887,-0.5606050574784749,-0.6216662189366059,1.4009200730284286
403802,-5.636900979071163,0.004328906704974542,0.27702058545932706,0.2708059471804247,0.18861285362161462,1.087731505405151,-0.5793350763690641,-0.19372529250917842,-0.3141043110454885,-0.0017217421858922353
355551,3.6360313742132364,-1.2586968223892487,-0.4125641168445878,-1.8150018475439476,-0.46587896763179154,0.5695252944572482,-2.1242689618678017,-0.8920585355000298,-1.1289148715499644,-0.07385677610619927
295488,1.2567511324957141,0.17494994139258424,-0.7629547615994314,1.4824697123367958,-0.48095151417734,-1.3813234865488813,0.5323333050479178,0.9389510180898292,0.5409549696136853,0.4520798960550115
268638,-4.412568273152593,2.475077601899638,3.9761591471420554,-1.6584407154100755,-1.8241775238985578,-0.5957028080355455,0.0552965115742393,-0.49628726534633605,0.7046644894981774,-0.08020753392057094
312002,-5.979759699610002,1.522275424802159,1.3528291551541136,-0.19152105227720928,-0.29334558987394743,-0.0774627116454052,-0.038791578373077666,-0.013824717504049037,0.009227739410871964,-0.33741190623893946
376272,4.178157264986907,1.953253910572261,0.4121031213331155,0.6170796434883968,0.636752479627607,-0.9425713756938328,-1.0608076058110958,-0.8778849214243829,0.7756249535477933,-0.41338122473779026
354960,4.035826171313049,0.2576507470691707,-2.166140766761209,-3.1906771571807804,-0.2982876692026953,-0.6946982320882297,0.5636713299281026,1.0070286569223834,1.4483176461020948,-0.6559285160998363
339992,1.8881679311072432,3.125756489019106,3.457973229315319,-0.360523193440934,1.0218081348328383,-1.7400982349598617,-0.565281089661291,0.8190866573098545,1.5441670345014455,-0.5583562321059884
332371,-6.655929927456961,0.7856295411184017,-0.008634854170097355,0.30638071547875306,0.18580994058690484,0.2289101935999523,-0.10215120316864551,-0.2122215152208557,-0.06545004242092262,0.20448933986989332
219746,-3.8202619967544513,-0.15240080570299713,-2.0229560476906125,-1.9620089426848997,0.2894062614651634,0.7013168313744477,-0.4150325936805598,-1.0040903212264556,0.06890756567344283,-0.28131980939053813
278616,9.814107640301462,1.9710089920329046,1.9949052372866998,0.6074036236291576,0.2109041042974346,0.7419030057397951,0.0035401116276137395,0.05777959720170908,-0.8064033983341012,0.0612804087876488
428564,4.274562023082036,0.7125008131741762,1.6024395273727101,-0.05473645772954,-1.7981864634159277,-0.7358452177055709,0.2363188771112797,1.2258104039332,-0.7359505705187948,0.1048142127997293
401508,-2.81863942220735,-1.7580799081318461,0.1522790963199082,1.289356394467953,-0.0864688046949721,1.4518752973153792,-0.038157750408127085,0.27045282341145627,0.6191016297605264,-0.891189958512351
300086,3.727247030416343,1.2855785596078821,0.8856790100919745,-2.7185221441599436,1.381692112183391,0.576751269063601,-0.4887259668867714,-1.2528118281519114,-1.3206578883033102,-0.35428230809059924
362314,7.2934962214473416,0.9736702103791194,1.4588998794935781,0.05617322919350811,-1.030927562997631,-0.0008170833963501563,-1.668675721914354,1.8932583232024534,-1.8506753984226931,0.6867897943905302
453307,-2.5993306862835457,-3.076928595870777,0.7158024324759013,0.765603571545799,1.0076862174146861,2.5019463981102366,-0.9174995525126293,0.3101162624554609,-0.09175943862329922,-0.8718738456254518
324101,3.156590637276634,0.17151486134219548,1.9757845987741933,2.959534226272568,-0.4293350601027609,1.533075570538097,0.654017298957503,0.13716408625796114,-1.5321950169586371,0.014204858316530402
341082,4.6762115614221305,-0.7420455292087553,1.2942386215623072,2.10503563722844,-1.1886144804085816,0.07196381499708812,-1.357171113930219,1.4245143637283473,-0.12827319547061528,-0.11110760713169943
262320,7.392752815379824,-0.6944286540880839,-1.2396925177620146,-0.025170307102485658,0.18285339377106052,-1.0185778050987322,1.1865021878450421,-0.11562427717553413,1.777489868072853,-1.3565297093978297
424183,3.4667838518492693,-1.385606789517061,-0.8863075133381649,-3.0509908210318724,0.8627779624686064,0.49942728251368024,0.6259721649252566,0.507748909462007,0.8008730717997469,-1.7217489365618517
361009,-5.202902751786513,1.7836898510846126,2.275651907125891,-0.7764471164040335,-1.2665602735749715,-0.31749558890892754,0.026086049808882964,-0.5580140581207577,0.7289910394710769,-0.768742996563513
389381,-6.655929927456961,0.7856295411184017,-0.008634854170097355,0.30638071547875306,0.18580994058690484,0.2289101935999523,-0.10215120316864551,-0.2122215152208557,-0.06545004242092262,0.20448933986989332
409581,-1.6301705467778542,-0.375956682702476,-1.018614601136491,0.6108872244475204,-0.05594714072435535,-0.25503112124216876,-1.5654904366931361,-0.6122630221724915,-0.4780205551596717,-1.259521174480752
297873,2.121440560496127,-2.9553922571574724,-0.5968078814203386,-1.7941195903440441,-2.1886037545012282,1.3400285992843528,1.365982752656225,-1.5932418398923403,-0.6850533530331843,-0.5576647314585352
351113,1.780146982350903,-1.0213509897687227,1.247499492380104,1.5530201699056656,-1.6219588893342967,-1.6106059066786806,0.9202159523436186,1.3347224620411111,-0.2812134205588552,-2.3621612712799407
363852,-0.8200259839183862,-1.7531558883338476,1.2594800305079668,-1.269776343753735,0.09657086278700087,2.389015691582966,-0.1297131378697248,1.6572940081795537,0.5409464511105455,-0.7006800166786825
299238,-0.3123387982823519,-3.4520977471425773,-0.6364968259498222,-1.096280917287734,-0.7710802719711892,1.905108025457724,-1.2302684469157197,-1.6572773250376112,-0.5178359145427427,-2.047273628834269
302846,6.763751143350111,0.693036920002416,-1.1903955324736584,-0.8447353546988977,-0.523139310410765,-0.2828655332301791,1.7842803058763734,2.324934973941259,-0.06271570504171792,-0.37301522887677596
371253,4.075095939218256,0.736471591240099,1.0328001072140105,-0.2876834660430425,1.1523889440803676,0.4169435869057854,-1.4504991956377409,-0.738994003549611,0.5713085455231294,0.6427319986630674
329558,4.847450745809202,0.26403337798692106,-0.4857747764293555,-0.9795965009105981,0.4179525477572513,-1.168081499959989,1.4610893637760316,0.10929725957423658,-0.27969783070614573,-0.7691473638063168
234195,-0.09283858879906902,-2.2967303527727734,-1.3158589391122466,0.1285763388273527,-0.9315307343999298,0.8344970630087812,1.2266893209400664,0.6555101024359524,1.2977731474469003,0.2536228014463865
438574,11.845499776630634,4.445642036956014,-0.3313549261397122,-0.08418583698075882,1.0489604801785084,0.7040532904142778,-0.5254660595715626,-1.3741096413441702,0.5207370277561665,0.2634026625672078
262193,5.9362885556570015,0.18489449490041035,0.533287375669389,0.5875138611988668,-0.6901805190300186,0.7436680504355866,-1.367822432014402,0.018543865293559433,0.7950828980922257,0.6559731750950969
358931,-6.780968726086126,0.8872899838543735,0.04596260040768783,0.2886567253128886,0.37826976923023503,0.19570097767322497,-0.09688001484470515,-0.1181132032068778,-0.09959594969939493,0.19319326464668043
215570,2.7710708989540085,-3.4496761584852766,1.7485249130365401,-0.8376024143995295,0.3420696559763127,-1.110375697497419,-0.1030433475990968,-0.07328758774016447,0.13583815477014982,1.3125889700231863
409952,0.8571326476957161,-5.2111003765809185,1.3929187608717073,1.4207156494336994,2.7869677992182584,3.7022281284352605,-0.5087337874628407,0.004504795842184628,0.13414561394589095,1.2772720701241806
348442,1.2259666954363475,-1.838110346421945,-0.24773606109676846,-0.6424672427222032,-1.8287704786337868,-0.33529423942739967,0.17240947901286693,0.908020759202409,-0.3955970047916569,1.813711805074038
425658,0.465660835942182,-2.4242682229598858,-1.5853254579040421,3.0406914048661395,-1.8862433473477622,-1.4662969932550962,2.291547068269015,2.9728407320330947,-0.5305858775749837,0.20585489890688694
344503,-3.8580022319054885,-0.38296997839069785,-0.4954822636041558,0.21738576643087837,-0.41710476752846815,1.8717601008030558,1.0049360132355492,-0.7505500143264838,0.5455559258180344,0.3110224506446231
262776,0.3735293791520412,-0.780500725435963,1.157574247964265,2.5385273278234135,0.9421255921577939,0.6541835498689117,0.1893418901464858,0.3134890349380468,-0.15008858449903184,0.2413382833332439
351770,-6.340074744336891,0.5586425815151216,0.2417111313977485,0.25634446719246134,0.5432528887775424,0.6382824413606224,-0.4090980803361437,-0.04987342743967239,-0.5329041803555437,0.29272887210982385
249071,-2.889940009892296,1.5996867978338176,0.944950733331985,-1.333024911630244,-1.7829784396743806,-1.005884982304612,-0.4836200833851482,-0.17953000351755094,0.6587286100342692,0.26545641106890916
483228,1.6837296001167525,0.12848394144258352,2.0676950789060116,-0.10429126201723686,1.405738005537695,-0.6333335188419974,-1.7932330147831743,-0.11546561648904159,0.12709274405289228,-0.49043027164342545
361338,-2.5526988340074848,-0.6491041969475039,-1.6470820906321582,0.5496951313194947,0.35705343035155596,-1.0690092082739768,3.158964904495153,0.6059275837708709,0.5697189635658763,0.2310746298941872
356587,-6.365459682222808,1.3386571405074295,0.012057216759965897,0.7391429840968524,0.5065249730937751,0.14243438430525523,0.04879326287622872,0.24691463249513662,-0.6486126752878124,-0.6982186167790857
262376,2.3507232092367607,-1.480260270758875,1.161651859937938,2.081413701817957,1.9104797554571586,0.23816991398030565,-0.32029515338978043,-0.5159729135832478,-1.7183212891477895,-0.21054039197956212
249344,-2.8543592148587162,-0.7144839842158192,-0.6620333706912642,-1.8143846865241473,0.6030295717922745,-1.846109181870348,-1.027259253962823,-1.3546819691413985,-0.7370209773619892,-0.4578278979509343
329748,4.098550336776126,-1.9811642882364269,-1.2686489113157626,3.136336641774223,-1.661693051473135,0.2909005585680929,-0.4175563960797147,-1.030755188517358,1.12507550628395,1.011961672769198
357787,2.5017223551243517,-1.1467940975499136,1.0465793951626148,-0.7608947196293884,-1.4499347642858018,-1.5463259333116637,0.8049196452622094,0.7221343617455066,-1.0352948071190649,-0.07395525993445637
414378,-6.780968726086126,0.8872899838543735,0.04596260040768783,0.2886567253128886,0.37826976923023503,0.19570097767322497,-0.09688001484470515,-0.1181132032068778,-0.09959594969939493,0.19319326464668043
322396,1.2991005312879034,-2.003375116362935,-0.403802232940415,-0.7258423221333138,0.20892022887501704,-2.239603800794796,0.7161501002929113,-2.207312926849556,-1.2536199150943086,0.08077601794544845
365042,3.5378489375943505,2.0810257872277123,-2.2995289514828605,-0.5792870307604585,0.64461478853503,0.1218072878630034,0.8385109702348879,-0.05324569090392861,0.6029642779441793,-0.15537440915623618
257290,-4.5951437742393395,2.6204756528443856,-0.36522465566740153,2.150101047197346,0.013175952767987298,0.5057760294216177,-0.6087921135350333,1.1515516256618006,-1.0257776820040647,-1.3464871078524625
284509,6.483080968445019,-0.9872308916772629,0.4117825966911663,-0.603876207618078,-1.5737474226751285,-0.041080393809126946,-0.06987726492522552,1.3438211445697053,-1.0552127896317256,-1.2108955501012733
366797,-6.780968726086126,0.8872899838543735,0.04596260040768783,0.2886567253128886,0.37826976923023503,0.19570097767322497,-0.09688001484470515,-0.1181132032068778,-0.09959594969939493,0.19319326464668043
492425,1.7148398137473573,-0.45867747806848164,0.6024145625540371,-0.8278780220801154,-0.9398927530276269,0.19666875477740825,-2.2166337467051784,0.10149655844217176,0.31787949641847585,-0.8587671480888798
453801,2.103019403713276,-2.1644288885579894,-0.07908280841980626,-0.8677025591093579,0.8231656218139312,-1.1305560182180265,-0.3405277861441664,-0.19173800348178413,-0.06630932298293453,-0.16743385809116385
303276,-6.392835522941433,1.3228152203703745,0.6872158100938753,0.041435071171850704,0.09870749392848592,-0.04821059786997064,-0.011531164754967278,-0.24445303835596513,0.12069175269681429,-0.19328970309713964
400908,-6.40259652247377,0.8779598181209408,-0.4050199345299693,0.6797490808043393,-0.23667107652647873,-0.502146541795383,1.0181560532534295,-0.6252248006696206,-0.31180946856288844,0.30091150378622517
263593,0.0943508161024905,-1.2734561651227265,-0.34979795419918974,-1.3397765883594692,1.4322064878594374,0.5896097361805012,-1.6051630810836521,-0.9172050204797005,1.1118616237336378,-0.9160208095936457
332353,8.617986076466636,0.5643428961146147,0.727583281676497,0.17926886884085763,-1.7873281221058137,-1.0417423474328498,-0.5657599341854866,1.6995260469493565,-2.1753395845593193,-0.01911857982931338
365806,4.149644608831022,0.0006370958566992565,-0.10304061266367354,-0.5522209250933895,-0.8054257560262954,-0.3771174255034457,-0.1213687028441805,0.45408582166625494,-0.357060096128023,1.4372273557701878
405674,-0.5091037114863884,-2.2762477249435404,-0.8597142749911741,0.06690132168340084,1.6000062897172143,-1.5266622144403836,-0.8850997859576115,-1.2598946212370434,0.34090742081197317,0.509179485444931
414147,3.1392786140436306,-1.554922169479992,0.4216847495095979,-0.2793608122524779,-0.32635053873469066,-1.623414626095473,-0.4695492296145912,1.2784152748446014,-2.475891618837103,-0.3045820201635885
263923,-6.099190175538605,1.2729491606354504,0.10750069231237663,0.6657667114183955,0.09503853742588024,0.15064203389883912,0.040059196195307144,0.09997931274214268,-0.38579593571380705,-1.0920830099384398
465500,-2.7757110997215206,-0.7554120299652753,-0.9634309322532526,-1.5387589417270877,-0.8470861717217615,-0.9075572201525253,-0.68190642139773,0.8488077976386332,-0.5770667330209914,-0.18071278013568218
359319,-5.908216111244998,0.14198814525202047,0.24948921026958915,0.2506360899686037,0.664894052943704,0.8943694885895412,-0.6278273753062729,-0.06939354309915748,-0.5536556675804222,-0.28333036566598513
379619,-5.4738177842332725,0.3275143978564369,0.17529733534165667,0.7124467654662696,0.6529081499346724,0.6947685779861237,-0.24141232925631798,0.1318380391137033,-0.6936703868138258,-0.617248062232872
370194,4.649881691846634,0.07669473111022375,-2.0136534006973372,-0.456620044800439,0.5767416268513823,1.8248878842500453,0.4805495929923701,1.0760412370669872,-0.7971159623274204,0.10630721749769119
360626,5.008198137782683,-0.8359925005647609,0.1502630990566558,0.205411510277773,0.232219877549614,0.5864993606369918,-0.7649684940097,-0.9235940154405003,-1.260797762900181,2.0507694657865208
361777,10.20185821253721,1.690043857211729,0.9889088818696649,-0.590705100714935,1.2851308081843955,1.0207338372382078,0.5488736941979985,0.4340773585386769,0.5951000444118345,0.3250039653079925
436005,0.6157561595989495,-3.1695150393417033,-0.10721109876856084,-0.46459499273356086,-2.357560079375363,0.9912833558227095,0.7828392981244653,-1.289734024974843,-0.959106644470008,1.5896291329841719
044462,1.335743680094186,-1.3951789241239636,2.46102643259448,-1.715961193233914,-0.979846042487361,0.2557995803623759,-0.18934328482751542,0.24107972869040456,0.27764127142122635,0.4731367994933121
329466,2.232327288542176,-0.6441864136567643,-0.5118054813407653,-1.9121408999072977,1.5269767807102945,-0.8084064049909843,2.2175579133314574,-0.19412804057829527,0.4288780857180055,-1.1371640939036862
361405,-5.211862496784777,2.690425424817677,3.309698300626398,-1.210853822813581,-0.9774641788216047,-0.5221013523605242,0.2440431661495838,-0.31792572807265895,0.4184064586218917,0.009739074260168602
386135,3.0034221925274065,-2.0833585694101657,-0.24921235517835344,2.359604773183555,0.29164012787519616,-0.9736247469495156,0.8485362699910505,0.24269637524175358,-0.023455153980018243,1.0534538227084662
216410,-2.9802429963237382,-2.617164066822555,0.9217348086885965,0.3659713794310262,0.47208261304555665,2.5379267222158153,-0.09121140450999861,-0.5741792220888382,0.17725153685950212,0.585393701562123
261381,4.069171279233124,0.5192438331868667,-0.6439407243563201,-0.3679385232588642,-0.31204641980858855,-0.0692743810262537,0.43533192934131293,-0.4859810839275573,-0.24351934210614976,0.2088338324973073
342278,10.786078673398166,3.129787415390253,-1.8817837401802628,-0.31578807990431085,0.17832647060230308,1.007318556812949,0.2718126080895084,0.5553855629371385,-0.20902397964408975,0.8921242726486404
294785,0.39110579687639485,-1.9883672842208073,-0.525864861667248,0.005319038737867731,0.7517700594837747,1.3687504863444548,-1.5867198713050636,-0.8733745778865214,0.07178934289196436,-0.2645131821057804
312741,2.972249569030646,-0.6556726594239333,1.7144900330229147,-2.2639311180848174,2.462578101089032,-0.38059409344455564,1.0071782814808172,-0.7294101796723385,0.9495914406136716,0.6908127815895957
264917,-5.807588448249947,0.19504440209167093,-0.233574121390493,0.4264913912565322,-0.27299561411310325,0.39094072390310414,0.11889310284851784,-0.5472240902754554,-0.17194469767767484,0.09492174779677326
223145,3.0801830092679703,1.0712191132326376,1.6627894570113009,-1.560836357958116,0.4627613878565073,-0.7355875834543147,1.0642885267855002,0.9180528799279334,-0.5581207378977314,0.6720581832637222
253693,-6.780968726086126,0.8872899838543735,0.04596260040768783,0.2886567253128886,0.37826976923023503,0.19570097767322497,-0.09688001484470515,-0.1181132032068778,-0.09959594969939493,0.19319326464668043
245206,3.026572676925607,-2.2695512737297734,-0.265542721064073,-2.8221383584362827,-1.321696320980249,0.21838180823111664,0.10009160294264931,0.3144984371054941,-0.31765554894765324,0.7868121929695742
349748,13.059283333717543,3.5833026614352628,-0.41740662103723,0.09825574629943915,0.6910246029816433,1.1359523590842726,0.7194406135472051,-1.7746164675273075,-0.27435958669253463,0.9079114520171564
333680,4.462252622077679,-0.17972704697816225,-0.7667825429887137,-0.7646668104148882,-1.8313389174049923,-0.31413478145186535,0.8753126803215636,1.2467619695162644,-0.020397681549935064,0.28816805640716103
432305,-5.48964078453577,0.6556041782570573,0.3068140042347166,0.6915426445400984,0.8386111616352082,0.9020710886493933,-0.5495215634648152,0.3407123817232033,-1.333687466672291,-0.9137177869642463
257552,-5.249571981692197,1.3811782429204407,-1.1851278177805527,-1.3564999696403368,1.3737200919571881,1.9776837815342594,1.560290690020273,0.3825344920875967,1.2855330079926615,-0.6809697922152478
261024,-5.978711352105218,1.47798198018456,-0.025270924199316702,0.9512479806934355,-0.35059883691902877,-0.41085085443218444,0.48014367201987385,0.14920669662946598,-0.23315425256591557,-0.6798573840241844
403210,1.3319591740610066,-4.563591703989641,0.04645500498300863,2.207076377783015,1.746992302388687,1.0766712569346142,1.4560586685993875,0.4217496572919068,0.43827604469472864,-0.5978499221083508
256447,-4.80674267087932,3.014136827426508,4.162863839003173,-1.6751361824420963,-1.1813554923915215,-0.6959209435395646,0.22862556556025548,-0.27533804308594034,0.4503367442725542,0.2997693637992713
444029,8.38085999349386,0.7663973910650763,-0.04216409281060208,-0.8384014986111094,1.769852580291469,-0.2792003272233713,1.0938194498054377,-1.3656606972198548,0.002385688306546725,0.336797014019817
228534,-5.460567758847552,1.8195224851559137,2.4852276677766114,-0.8409010315552687,-0.6898122495640053,-0.46628018444579866,-0.12924423361484552,-0.17981381983258454,0.38508083001534255,-0.14429817480530013
264658,-1.9315711698983653,3.61444851351743,-0.2750161225674995,3.286177978240417,-1.1068994699365546,1.0639930046321602,-2.834960854474341,-0.20403384441213224,-0.13475161937482344,-0.7280380587340696
438553,6.032483799725616,1.5896041297502266,-1.715810749674007,-2.2856152407441823,0.7937722649592557,-0.1266190101601633,1.354019564011138,-1.315831749148342,1.3250530565468905,-2.1512053294797315
305071,5.965163477431344,1.6493342070807513,0.5204488079874988,0.03353137695482616,0.5334041538951898,0.20231528416887587,0.7529550936042214,0.008538184954751182,-1.2098858899304317,-0.02313022917660199
265965,4.092195738993214,-0.9914525551294164,-1.3579365119447586,-0.7462178600052124,-0.5568503548115187,-1.115873727008937,-1.0642764054475962,0.47671094838539013,1.0710868445468569,0.7769416710348978
