Protein,0,1,2,3,4,5,6,7,8,9
380109,-0.38887498307687696,-0.13751958158985106,-0.018516351949204687,-0.010612093160859697,0.005314403898274658,-0.010448578333913008,-0.006125192586200639,0.0097132626172248,0.005792413163544849,0.011811271816066712
262887,-0.2236078460634316,-0.04288324572124696,-0.022537491121844718,0.02282575842878991,-0.02014848890151788,-0.003560873515017545,-0.009967416029635945,-0.0009910602967937753,-0.02492246936365067,-0.011195778696337989
472118,-0.41029862541043804,-0.1539304142604235,-0.017902723807787672,-0.01578928519686462,0.010457044440989497,-0.011381967701413961,-0.00551450260247141,0.007484342408307678,0.000841119070732438,0.011207885602395476
363506,-0.20206894721108726,-0.0775804024520684,-0.023695559069913177,0.00459843994646166,-0.00976849962581502,-0.004539419554501331,-0.0095001056469118,-0.022749313139649775,-0.015134606598309607,0.01648523166495584
411898,-0.39557556545692374,-0.12351667737334959,-0.0222728755081948,-0.029644109929765326,0.05159568606757942,-0.028785410151360904,-0.002642756025589594,0.0050247292911951395,-0.0019238546273220346,0.008642426804439126
252797,-0.37226622946741333,-0.13018128022752484,-0.01864857666648674,-0.010600838489207193,0.003327634192535102,-0.009719437016539314,-0.0042672982397667855,0.005577130177642754,-0.0038097590157060955,0.004138509868147314
339613,-0.25806596157786205,-0.05195880335443905,-0.020286946369708736,0.027164210283965422,-0.0243275493414215,0.0010906800037229765,-0.008894952455047539,0.0032549018348642525,-0.010100606590817197,-0.015159337268608802
266679,-0.16299067220477045,-0.008482661157420733,-0.0248887192512307,0.009637800728055234,-0.028429562269367496,0.0050283546474341745,-0.011603718877735796,-0.026225101612471175,-0.018243540338033236,-0.0042815455029330245
296603,-0.38185814371621485,-0.1463536072465408,-0.018237559230507995,-0.012164890866783835,0.010951046143171883,-0.00994761392715777,-0.005954503498399162,0.0034755066694899008,-0.000133554538378494,0.011731678507773473
362863,-0.3140813286878066,-0.10838758117748595,-0.02115355503114417,-0.012546998608974238,-0.0016599446756972184,-0.003225434416651197,-0.006623226877212944,0.019235775627973198,0.0018748928187136585,0.008488730518573765
453854,-0.26158469136183393,-0.12037838512869943,-0.02237675387127538,-0.01563509536301088,0.0006036769646031749,-0.0017009989653877016,-0.016758275394095426,0.035072506898392905,0.002436039973195788,0.006088684858722914
380247,-0.38562152140685857,-0.1325026091279659,-0.019747020073907294,-0.017362497239810176,0.006317617614697989,-0.012234950863193568,-0.006020174278053206,0.008600757532935979,1.68991436035714e-05,0.012555586437761133
376899,-0.2953442037301581,-0.057006991043411975,-0.021965359018459134,-0.01999771546425709,-0.014607070444200714,0.003970492301147536,-0.002626909611492045,0.0003169504467147377,-0.008224117915712799,0.03370562984067367
363779,-0.22329649552657418,-0.05859958312109967,-0.022343648733142773,0.03130849461871679,-0.0147744445357639,-0.004672318122539446,-0.01229836277079346,-0.007634530785586721,-0.00935607637683472,0.0005226667515410955
419765,-0.3553791579756648,-0.12114262603697003,-0.019307374398834648,-0.013209549578435264,0.002825430493915093,-0.008936714571926463,-0.005285474504512397,0.006949269859723357,-0.0026590861386624285,0.010007426485789344
455145,-0.41261380313131674,-0.15337879911314786,-0.017826867060207967,-0.016163498957160665,0.010739840712138175,-0.011309232491833281,-0.005176998338321229,0.008032982392636556,0.0010485455638022847,0.010495140136720132
355904,-0.38122395320253943,-0.16516419522166587,-0.01769950820674399,-0.016061502046819304,0.005423913499126312,-0.009823164610164421,0.0034665947091700833,-0.025200120203581592,-0.0026348271487863658,0.014973808192622548
310406,-0.34879822733991067,-0.11510216838317552,-0.02140290239981993,-0.01674295056240726,0.027586668318851943,-0.02191548091744971,-0.004570897464594138,0.005773880256332331,-0.009179886270868203,0.014094194320877324
493823,-0.26992512574663047,-0.11568832777936838,-0.021969552921718382,0.004189405677105415,-0.015826651012177343,-0.010735700632147427,-0.01406375492863766,-0.021863796847752342,-0.031117906019899156,0.0065650200780395405
262238,-0.19550501745067672,-0.05340723071506983,-0.02374874339251696,-0.005973580652432692,-0.011401247563388584,-0.005932891842251506,-0.010916842439597353,-0.009821261220969655,-0.0098327312437263,7.25883155700075e-05
306999,-0.4093730064126463,-0.1523427094247932,-0.017978785674983063,-0.016932565161978382,0.012358162799490445,-0.01203235503198063,-0.0049987319941460105,0.006727787969245036,-0.0015373757695620297,0.007802203361433941
489597,-0.12451264067795505,-0.08654220788280342,-0.02618356568303805,-0.014973809630980208,-0.021498358581354092,-0.007800726348242353,-0.021631518421125186,0.021371090498135025,-0.0014523283905962662,0.037610436925276165
300035,-0.39254941657574927,-0.13621067600634004,-0.019973065120797818,-0.022649528525311574,0.02699335149035248,-0.019311094858064447,-0.00225042878769268,0.008970623792661626,0.0054941571877705165,0.013281203310220825
486357,-0.27983012301175086,-0.07581004160915839,-0.01936592055925936,0.003995938586542839,-0.009901231129220325,-0.005082663351677286,-0.007653379552968009,0.0017459597552606356,-0.0009058797502671374,0.0009105765794038676
399797,-0.32584023572063947,-0.09766823955400152,-0.02082478607198305,-0.0063013367662974875,0.006537100787387156,-0.006663318552725718,-0.006174469893307334,-0.000113249072133334,-0.013150904571226887,-0.009075313977355056
304941,-0.33313345007330264,-0.1085855794588444,-0.020316033244181794,0.00631556101393094,-0.006530271874114221,-0.0024758287458320287,-0.009175465723018948,-0.007341929009684307,-0.014710920301597706,-0.0015708366320593085
433490,-0.40807452961380203,-0.15494087933483028,-0.01745971259028475,-0.013284205466057393,0.011565408677182204,-0.011682881270569776,-0.005804408582219008,0.009529999528024056,0.000726989129385305,0.010289460863688756
262839,-0.4127674361317525,-0.15370760085234414,-0.017811552674777444,-0.016179387045442088,0.01089389382622184,-0.011305097395267208,-0.005141863262189335,0.007916679851662606,0.0009701589080075571,0.010615191003188792
303909,-0.1625956080233767,-0.06148396525399859,-0.030116989555463016,-0.014015316700113098,0.022941326066719038,-0.01485428433985493,-0.013768249359328221,0.03448325640817844,-0.007733454552136007,0.041255016001208816
435770,-0.41091728888695367,-0.1525376560416476,-0.018130761685990815,-0.017686453747198214,0.015739256040483273,0.0009593351555402862,-0.004617529175531059,0.008478617693939598,0.000734367051353407,0.010385369682825859
377577,-0.3393860173164119,-0.1409205972871509,-0.020154671985083944,-0.00255145571534933,-0.0023045949316186478,-0.008803690530958025,-0.01213676836105186,-0.01624931378031826,-0.03042508071025312,-0.01752605379885222
373278,-0.40148478690867023,-0.15176731911259278,-0.017928718282694506,-0.014612337254542364,0.009394282965302226,-0.010791492124272438,-0.006084101097550538,0.0039943412690201996,-0.009674601074312403,0.00011284563682032761
265403,-0.39724405465572454,-0.167408525645286,-0.01777248060021615,-0.018328369309489827,0.013261406631664956,-0.010772220901382518,-0.008022212437810372,-0.025174107919123744,0.06984672558272091,-0.026711764614032567
258200,-0.2633726459653927,-0.05060898080495236,-0.00894882330798123,0.010862801022010798,-0.0022677541113198638,0.023787829758782058,-0.00018715094285830266,0.006372011043835134,-0.0013948000042939975,0.0065168739973709335
314792,-0.4027922616177857,-0.16013685004480271,-0.017905091062672143,-0.016171994442827294,0.010792050946747952,-0.012366450685776102,-0.008102784766002286,-0.0004923668417962803,-0.02923722058617407,-0.02251187077955646
346990,-0.22865039145709068,-0.03359074126136072,-0.02947091593457013,-0.023142803363617927,-0.0030142558351754977,0.00480383435719952,0.005839873621603215,-0.005215357178932933,-0.010658669290930992,0.012405929681099664
400376,-0.35706637645553885,-0.1116877665687032,-0.02050714316354488,-0.013631692577496832,-0.001005484456575926,-0.009858029488108216,-0.0072846374718110955,0.013742773581558437,0.015325416591979262,0.015617389326600877
355840,-0.39691635568703065,-0.16393550908437798,-0.017958794341785333,-0.016134522679011415,0.010738348509481688,-0.01302404631051474,-0.009884963194630052,-0.005237391352593187,-0.04740493087233646,-0.04329583489630023
356646,-0.3821926096850218,-0.17582721349654465,-0.01833532975641656,-0.016338093616294888,0.01409930028193083,-0.014691957852192048,-0.011177228769904098,0.007057481863002573,-0.00110126013896431,0.016066333658785212
265316,-0.3289460887686709,-0.11108383691063947,-0.021241752465932556,-0.011400389962583926,-0.0022105798099045955,-0.011004407808054175,-0.007950940416284115,-0.0033394305469620525,-0.020883526666570264,-0.010751011437270532
308541,-0.34318802865265335,-0.21434144298991312,-0.017672260862567322,-0.02571285451431763,0.02125487919134032,-0.008943797692270277,-0.01767471233055291,-0.13849884397379286,0.31094294756423163,-0.15198210030863446
331608,-0.2910540404504864,-0.08549075020616023,-0.026520879460965065,-0.026932636382564365,0.04772252567513876,0.021851868834774274,0.0022578241105820898,0.0009873518610130582,-0.02521680723714569,0.009045151688408866
241014,-0.15378161137692664,-0.27043039308438926,-0.008521660596357488,0.1252945980119335,0.07152533704048462,-0.03628681396593308,-0.0490970043704794,0.18538307132787898,-0.027783656238614913,-0.02071262569447933
297524,-0.4128292106353617,-0.15362927986730415,-0.017811058319855654,-0.01615479031621004,0.010866898412437872,-0.011289813720910763,-0.005132368543336885,0.007830769188716905,0.0008615287945017954,0.010427329947707736
424191,-0.22157919558704592,-0.05693618559450726,-0.01987797497677013,-0.010448272551235191,0.011272181526096924,-0.008071581968041865,0.0014272755462975987,-0.003525484199317487,-0.0025794116989375057,-0.005308079484426991
386810,-0.41067223762723903,-0.15487555130320954,-0.017845107474140785,-0.016185288445258055,0.010710588890597684,-0.011414457716751538,-0.005684473155380985,0.005591949983066509,-0.004148875722467786,0.005037748804377713
370003,0.11492354256306116,0.09100034407285071,-0.041530889117818055,-0.0012713504237590917,-0.09621280073792789,0.008451602509792098,-0.045765963222454256,-0.07077514309844489,-0.059314695105885,-0.04897269034314893
223127,-0.14978331945928888,0.006072247927434817,-0.018609797706534786,0.014388815380970723,-0.056519490692299314,-0.001400882233642234,-0.010428366081337598,0.037254246951525606,0.03233984284797398,0.009936957349575334
357622,-0.12769479945304746,0.032165488562674135,-0.026592571470838995,0.00674432175738274,-0.044909349104058145,0.0016301318197689525,-0.014540940307915829,0.018439411578846022,0.011847912759887622,-0.00020830784301332592
386488,-0.38850010575199284,-0.1402605395041276,-0.017781600850555582,-0.017682423073712993,0.014172499689154273,-0.012241501576450112,-0.0049259393527746834,0.00014571035342784587,-0.004620436235148871,0.0056199133710430355
381302,-0.4092261479795965,-0.15604669753232397,-0.01787408217192245,-0.016634704560798182,0.011480629438571897,-0.012011096696535547,-0.005985479274332718,0.009656294326922703,-0.0005530135165011463,0.009246207693462231
378786,2.076159202878732,1.2356920100471998,-0.1301046908645442,0.05067672171432656,-0.6403771856747428,0.013744980789243098,-0.2277093286109618,0.7485556102452189,1.1841945951170334,0.4873581768857647
368572,2.3770194054848828,1.2069422757421706,-0.13578653773908425,0.3518556252862189,-0.12970005899740136,0.6028658511583822,0.024883507092378743,0.2958651537097979,0.8185391865125782,-0.002518640167604462
326598,-0.3644045153776236,-0.1552921966541447,-0.017777178840662742,0.00921716472559484,0.01108927936728459,-0.012946067364727401,-0.013384718193746861,-0.014113566230811562,-0.07294756852928502,-0.07529753682906293
335392,-0.4035435442380936,-0.1595759407204688,-0.017901458171033332,-0.016164958151483173,0.010831962104115325,-0.012134437533885968,-0.007877684621369051,0.0002857127324042114,-0.02703218646345925,-0.020598361530915432
411821,-0.23209374968164326,0.1069503580566474,-0.0678039574372158,-0.19858745360151156,0.5642609972185145,-0.12404376449744534,0.16110229984069796,-0.01607793898959548,-0.00645235655751504,0.021467667958313917
261796,-0.3996499385157126,-0.14468388653700456,-0.018690947709998233,-0.016576533836912332,0.007057945622574317,-0.010960186158876306,-0.005794842356424522,0.00610044607390938,-0.004595747056076416,0.0067861237779098076
419599,-0.32819621919305364,-0.1280778606330811,-0.0198363520060941,-0.0081998535141268,-0.003997767144078104,-0.009633735941701619,-0.007129209191329194,0.0005864663677875818,-0.0012808144665285306,0.016333632567328515
310375,-0.2790435926060347,-0.24404112980207782,-0.020698984674049216,-0.037092752832033914,0.04367191198683954,-0.04060597464547482,-0.032446860071188424,0.06578175300294142,-0.016574740663072112,0.02184549952271372
366275,-0.32879857024234105,-0.1384867516987108,-0.01940596683896443,-0.00890897142679174,0.003908732255673645,-0.007205099427399233,-0.009333683375420582,-0.03085216501071131,-0.010313998450379452,0.013347734760842493
362549,-0.4047969743698205,-0.152586625517714,-0.01816037437889313,-0.01732600173774623,0.0113468926026025,-0.011940753176776253,-0.005672005125186073,0.0038131342217085167,0.006683124588863013,0.010536142511280306
277165,-0.08669851657876014,0.02645474617071621,-0.021556481113910092,0.00026840167673476803,-0.030394813218515674,0.007153127407108673,-0.0021624769919718033,-0.014129817686597126,0.01539268397706905,0.032414700360334295
283225,-0.41288764022443897,-0.1536006501682205,-0.017809459068029273,-0.016152236149806747,0.010869531141151516,-0.01128944886464517,-0.00512709076937842,0.007883325898207727,0.0007845974160740522,0.010336437412271525
267938,-0.21289017081978534,-0.07032948433989664,-0.023596153559359494,-0.004593295610790664,-0.019271727733647045,0.00880834182551261,-0.010048693766435801,-0.009569644226608914,-0.009734032060783507,0.011085321445048401
381636,-0.4082177378547188,-0.15520804040485237,-0.01765858674319295,-0.015098763111571477,0.010838871141370856,-0.010985134379779667,-0.0058206669195642454,0.005645149520145159,-0.0008066625974741315,0.009601419079429917
337501,-0.3468850366604657,-0.13868226347648316,-0.01968912380062049,-0.014651556540342722,0.0009935652454174414,-0.012989038972281363,-0.011408032793155762,0.009364721057042474,-0.004312320005845313,0.007676813519993277
293805,-0.34201435897598614,-0.11302248919102467,-0.020959946010222625,-0.008918945800743783,-0.012635793045023394,-0.008183003157896641,-0.010698877400138276,0.015174452442543772,0.021197264825587436,0.01575755479388091
254719,-0.2249871113896299,-0.04494251045351466,-0.024330347051826975,-0.0064601351578433075,-0.01606324728199175,-0.0013694800195626672,-0.009112420311870482,-0.01017643571721245,-0.01378881218917761,0.018715475258125797
376930,-0.3399664703275965,-0.13199466896764617,-0.020211312950784845,-0.011897342799886464,0.005009542374888031,-0.010538809753516466,-0.010663581500897927,-0.008483150582130157,-0.002236352903988802,0.0005550802302231679
494310,-0.40628292287794154,-0.14975305748501752,-0.01814220388619489,-0.01647295256363014,0.009226968759311076,-0.011283262587228915,-0.005678624899075014,0.009323577687946099,0.005007987778259499,0.012635385508076465
371084,-0.37140429518824,-0.14588925057482358,-0.01771623263954554,-0.013356788623941742,-0.0019136616667587564,-0.008354152171404514,-0.008786589758096937,-0.0034925269651024096,0.0007680975395604429,0.010424632415807537
378074,-0.39730837174179934,-0.1639687715011593,-0.01761200286412479,-0.017281307413279445,0.012279193185303693,-0.011613660544120571,-0.007838931618497172,-0.010794778487932078,0.034990162368029785,-0.009787257813820144
361064,-0.33886967051779227,-0.12482377428914465,-0.017388243370257066,-0.007372108005297501,-0.0025050504380821985,-0.005266454849572941,-0.007643145567311794,-0.003791811335969187,0.002125273907692537,0.0020470827274324684
367323,-0.2118615964775709,-0.16786356668950791,-0.02381181030542659,-0.006486672826420336,1.755984334260291e-05,-0.0229506994304513,-0.032648159114371245,0.039471052887139486,0.03722675524973592,0.05974381641645942
233078,-0.06051549433023586,0.019324137542167896,-0.023556352429870545,-0.014332003792560917,-0.004436571724418116,-0.016898708004258856,-0.011650928800412732,-0.03019279771667452,-0.06930105838169126,-0.06989624599770004
334644,-0.412678873467564,-0.15334174535042516,-0.017839774569607485,-0.016229032782195483,0.011015037115508,-0.01139772820679014,-0.00513043303671544,0.007856535897051597,0.0007399012361075724,0.010550324704537298
310226,0.6589725387511731,0.4267661538986055,-0.055597505046210145,0.05422967888340666,-0.03027109165798269,0.016507649240812477,-0.006016212096543905,-0.008881083191514903,-0.03295539920875935,-0.004746701145459865
302199,-0.4129100728861404,-0.1534475273619057,-0.01781664067560838,-0.01615865520542674,0.010871814830929334,-0.011297476565529128,-0.005107637203299091,0.007949352929172997,0.0009920085684551093,0.010557498684332528
313854,-0.07117414938747865,0.0038358555145264098,-0.012533038123646503,0.011680079640598738,-0.020358381454921082,0.023026422022532744,0.00862568611399011,0.0022168466994510437,0.024035447465324686,-0.043028590303190624
359506,-0.2639280825881083,-0.07995290313964018,-0.02267573884710005,-0.005028319188560594,-0.014305800996232566,-0.008539411124598207,-0.013760566217662825,0.011313399871023299,0.002736573377047168,0.0037633836570673653
363089,-0.3562099091441632,-0.12589309095905543,-0.020362318545959397,-0.014810148604417666,-0.005305283870227449,-0.005175447861349286,-0.010934302242118731,0.018556041502147395,0.019754426544373663,0.014928220761811245
334008,-0.12760371360329983,0.0605557382648094,-0.02587001761865017,-0.0035205224761123742,-0.09510977992558493,0.002970236170019138,0.013498704945114515,0.00045692984662907714,0.002801494841404435,0.0470290524639474
329697,-0.20797834675243831,-0.06951481329795403,-0.018336648588002824,-0.032729682917251354,0.050195799018097564,0.10219236187501518,0.0023141984357233666,0.03374802796364919,-0.01746032919036085,0.01721521955290605
233638,-0.4098755621259905,-0.1547674679594903,-0.017876418312874832,-0.016367246654256,0.01041221770271511,-0.01128829634860708,-0.005306086364623093,0.004567099119154443,-0.0005974239639241146,0.009846143787312018
329584,-0.3986499808960789,-0.15816239986436575,-0.018090256967923823,-0.014677364556338715,0.009485259319950205,-0.0122857067740268,-0.007969683157771391,-0.0003844499883547432,-0.0298468255853547,-0.022933070806034964
355493,-0.22867356150603116,-0.06779833477123401,-0.023474414413044126,-0.010583537710072793,0.005147408513793294,-0.004587400746412001,-0.008360633488668992,0.006074795477814543,-0.03878871432646311,-0.035052091899957644
292779,-0.3930875481993036,-0.1564487071571275,-0.01830205347282054,-0.015566245628634824,0.008657120840333784,-0.012543693861880787,-0.00924739320003408,-0.002752153568333969,-0.039335001601479694,-0.03432637310695369
397181,-0.3408438762635977,-0.1865163386941932,-0.018712131890108168,-0.002512276429408612,0.019017843263433507,-0.018899263976368857,-0.006437819934348678,0.011258159752365505,-0.008619544665644945,0.027560143506657357
497784,-0.3741351304216557,-0.11985279579144385,-0.021540343218995988,-0.023162907411050246,0.016260693644125922,-0.01971365955865788,-0.008945434552625902,5.8578927018653166e-05,-0.024151431196014945,0.02543361530443017
363389,-0.3816946203489918,-0.14349000411440066,-0.017797208636246245,-0.015278093155085456,0.01088182827951554,-0.009682489763206022,-0.005834494354568419,0.0001587710544415831,-0.002258073317952673,0.008324885255885662
351737,-0.24385865801406204,-0.08825664103507101,-0.02147585853995679,0.0027861594219619795,-0.006854917697036017,-0.010416817471290201,-0.009772244856748031,0.009796703524501151,-0.00041767237052444626,0.011851686944359468
385739,-0.39969696017664724,-0.14664520204822576,-0.018510618876956708,-0.016249182871192674,0.007215193383437869,-0.011939809452035422,-0.007039679525729789,0.013435756510573667,0.008238057886232475,0.012909350768847512
301896,-0.40252626307437245,-0.15924829002316557,-0.017839658077341496,-0.01614666491724869,0.010390103390006566,-0.012309097416149606,-0.00805925665783108,0.00014215023320061148,-0.026849617865656605,-0.020796095822643395
425759,2.9678834571558856,1.044039700722785,-0.07119165271387234,0.2756157533116099,-0.09559874982557796,0.04757793908554225,-0.014812221012259928,-0.17787015632562306,-0.13845403720803082,0.23254346080898053
384770,-0.41133801300080636,-0.15256517391320676,-0.017779105612813366,-0.01645901729970369,0.011888051993994243,-0.009719342871349452,-0.00516149832461573,0.007798369341629977,0.00020698785155746948,0.010738095078908307
274547,-0.38471473194290334,-0.1722465095269275,-0.01820083580334553,-0.018360215156884116,0.013259919543009698,-0.013447895454128092,-0.00985632367106891,0.0021182530269255777,-0.003984678535498907,0.01332995625833608
296238,-0.3338555351784204,-0.21275628994022516,-0.006844612469163213,0.029390971523043607,0.038587926105955926,-0.023038714436647952,-0.018321481436676338,0.030373462925269275,-0.007963760715298777,0.018785179255990627
337122,-0.32863895111825925,-0.11105998492509041,-0.018876581626628194,-0.011005806232417524,-0.003161678300896481,-0.01008814376691852,-0.007998623738709383,0.0030903979523561947,-0.0063682843400560225,0.0019984021985526555
330433,-0.07814452828926922,-0.01671927439677857,-0.025115860644500002,0.018417089912693464,-0.039385779549794095,0.003210262660132928,-0.02190717558639643,0.0021244193731874243,-0.017538864547480788,-0.012012030642892699
355437,-0.40688155947391114,-0.15241833445773922,-0.018089491436823923,-0.015984664659640026,0.009375774832471085,-0.011480212956207785,-0.006130644929545774,0.007338115091223631,-0.00035541695914977333,0.007482969804667867
386264,-0.33450672559460615,-0.15338864271756328,-0.02072577636798284,-0.016425650402808665,-0.004190428846715597,-0.006297046082938748,-0.01248720645627068,-0.061582792124738245,-0.008552663260700063,0.01964338383342167
347852,-0.07065663324066267,-0.12873842277999406,-0.007268053307423553,0.004002984171880643,-0.027801410109852962,0.044372759948725284,-0.0006326403918518762,-0.18256966627601867,-0.001471354669265815,0.04170369920298997
379678,0.07815814708838473,0.16819253412706645,-0.04513221952363778,-0.012832338415928485,-0.22817897436798953,-0.013187850499261357,0.029734802596157038,-0.05082899827480504,-0.009686047202549576,0.19502756677480407
365473,-0.09412211390367681,0.49411227448125306,-0.11354834028668101,-0.31454346089637014,0.9313101410666743,-0.3640636611070173,0.061188134056349576,-0.03582923388700816,-0.0189973193849747,-0.019889125769836775
309376,0.37221640685272306,0.27691231587803916,-0.02355575842245056,0.06329741507979537,-0.07663185779803709,0.1287087632634527,0.013630253730053929,0.012038274481263878,0.0025578102776799318,-0.042335594068893
321797,-0.41199376211397354,-0.15411650068193522,-0.017823160935464214,-0.016210882028767835,0.010833030457407225,-0.011347672376271174,-0.005306283010749246,0.007464838035252859,5.417528485479506e-05,0.009691215646610808
407546,-0.40341349425145495,-0.15098436955280212,-0.017426681780695306,-0.014960086152860702,0.008784862172065498,-0.010886534501965165,-0.004194758540151177,0.005851878119604693,-0.0014419011390904139,0.008074565747787251
454913,-0.40615574741053734,-0.15673333726312674,-0.017922048326673257,-0.01614440044076936,0.01035482198513312,-0.011942853039853957,-0.007024405774298674,0.0033318534595593685,-0.016514011158987416,-0.009276284736304149
